2111,3643,2.2172927856445312e-05
368,1532,1.0967254638671875e-05
753,1164,1.9311904907226562e-05
368,411,1.0967254638671875e-05
43,43,1.2159347534179688e-05
368,4096,1.2159347534179688e-05
368,3728,2.2172927856445312e-05
368,3360,1.2874603271484375e-05
368,2992,1.3828277587890625e-05
368,2624,1.3113021850585938e-05
368,2256,1.4066696166992188e-05
552,1888,1.621246337890625e-05
368,1336,1.2159347534179688e-05
968,968,2.09808349609375e-05
368,4096,2.6226043701171875e-05
741,3728,1.811981201171875e-05
368,2987,1.1920928955078125e-05
368,2619,1.1920928955078125e-05
368,2251,1.1920928955078125e-05
368,1883,2.193450927734375e-05
368,1515,1.5974044799804688e-05
368,1147,1.2636184692382812e-05
368,779,1.2874603271484375e-05
368,411,1.1920928955078125e-05
43,43,1.71661376953125e-05
0,0,1.0013580322265625e-05
0,0,1.621246337890625e-05
368,4096,1.2159347534179688e-05
1109,3728,2.09808349609375e-05
368,2619,1.2874603271484375e-05
368,2251,1.6927719116210938e-05
368,1883,1.52587890625e-05
368,1515,1.1920928955078125e-05
368,1147,1.3113021850585938e-05
368,779,1.1920928955078125e-05
368,411,1.0967254638671875e-05
43,43,1.7881393432617188e-05
368,4096,1.3589859008789062e-05
368,3728,1.3113021850585938e-05
368,3360,1.6927719116210938e-05
368,2992,1.5974044799804688e-05
568,2624,1.6927719116210938e-05
368,2056,1.2874603271484375e-05
368,1688,1.2159347534179688e-05
368,1320,2.288818359375e-05
368,952,1.2874603271484375e-05
368,584,1.3828277587890625e-05
216,216,1.3113021850585938e-05
0,0,1.0967254638671875e-05
0,0,1.621246337890625e-05
368,4096,1.2159347534179688e-05
1338,3728,1.7881393432617188e-05
368,2390,1.2874603271484375e-05
368,2022,1.2159347534179688e-05
368,1654,1.9073486328125e-05
368,1286,1.71661376953125e-05
368,918,1.1920928955078125e-05
550,550,2.002716064453125e-05
368,4096,1.3113021850585938e-05
1956,3728,1.9311904907226562e-05
368,1772,1.6927719116210938e-05
484,1404,1.71661376953125e-05
368,920,1.2874603271484375e-05
552,552,2.09808349609375e-05
368,4096,1.2874603271484375e-05
1390,3728,2.47955322265625e-05
368,2338,1.5735626220703125e-05
368,1970,1.2159347534179688e-05
368,1602,1.3113021850585938e-05
368,1234,1.3113021850585938e-05
444,866,3.62396240234375e-05
368,4518,1.3113021850585938e-05
2235,4150,2.193450927734375e-05
368,1915,1.1920928955078125e-05
1547,1547,1.71661376953125e-05
368,4096,1.4066696166992188e-05
439,3728,1.811981201171875e-05
368,3289,1.1682510375976562e-05
2186,2921,2.193450927734375e-05
368,735,1.1920928955078125e-05
367,367,2.4080276489257812e-05
368,4096,1.811981201171875e-05
368,3728,1.3828277587890625e-05
368,3360,1.2874603271484375e-05
368,2992,1.2874603271484375e-05
488,2624,1.7881393432617188e-05
368,2136,1.2159347534179688e-05
1768,1768,1.7881393432617188e-05
368,4096,1.2159347534179688e-05
1913,3728,1.6927719116210938e-05
368,1815,1.3113021850585938e-05
368,1447,1.2874603271484375e-05
368,1079,1.0967254638671875e-05
711,711,2.5033950805664062e-05
368,4096,1.2636184692382812e-05
368,3728,1.3113021850585938e-05
368,3360,1.2159347534179688e-05
368,2992,1.2159347534179688e-05
368,2624,1.71661376953125e-05
721,2256,2.2172927856445312e-05
368,1535,1.3113021850585938e-05
368,1167,1.3113021850585938e-05
368,799,2.09808349609375e-05
368,431,1.4066696166992188e-05
63,63,1.2874603271484375e-05
0,0,1.0013580322265625e-05
0,0,1.1205673217773438e-05
0,0,1.0967254638671875e-05
0,0,8.821487426757812e-06
0,0,1.621246337890625e-05
368,4096,1.0967254638671875e-05
946,3728,2.002716064453125e-05
368,2782,1.2636184692382812e-05
368,2414,1.1920928955078125e-05
368,2046,2.4080276489257812e-05
368,1678,1.5735626220703125e-05
368,1310,1.3828277587890625e-05
368,942,1.3113021850585938e-05
368,4670,1.4066696166992188e-05
490,4302,1.71661376953125e-05
368,3812,1.2159347534179688e-05
2193,3444,2.2172927856445312e-05
368,1251,1.0967254638671875e-05
883,883,2.09808349609375e-05
368,4096,2.7894973754882812e-05
368,3728,1.71661376953125e-05
368,3360,1.3113021850585938e-05
368,2992,1.3113021850585938e-05
368,2624,1.7881393432617188e-05
456,2256,1.7881393432617188e-05
368,1800,1.1920928955078125e-05
1432,1432,1.6689300537109375e-05
0,0,8.821487426757812e-06
789,4096,2.09808349609375e-05
368,3307,1.4066696166992188e-05
368,2939,1.7881393432617188e-05
368,2571,2.09808349609375e-05
368,2203,1.2159347534179688e-05
368,1835,1.4066696166992188e-05
368,1467,1.2874603271484375e-05
368,1099,1.1920928955078125e-05
562,731,1.7881393432617188e-05
169,169,1.0967254638671875e-05
0,0,1.5735626220703125e-05
368,4096,1.1920928955078125e-05
1127,3728,2.09808349609375e-05
368,2601,1.0967254638671875e-05
368,2233,2.09808349609375e-05
368,1865,1.5020370483398438e-05
368,1497,1.3828277587890625e-05
368,1129,1.3113021850585938e-05
368,761,1.1920928955078125e-05
368,393,1.811981201171875e-05
25,25,1.0967254638671875e-05
0,0,1.8835067749023438e-05
368,4096,1.3113021850585938e-05
739,3728,1.9073486328125e-05
368,2989,1.2159347534179688e-05
368,2621,1.2159347534179688e-05
368,2253,1.3113021850585938e-05
368,1885,2.288818359375e-05
368,1517,1.4066696166992188e-05
368,1149,1.2874603271484375e-05
368,4877,1.1920928955078125e-05
368,4509,1.2874603271484375e-05
445,4141,1.811981201171875e-05
368,3696,1.2874603271484375e-05
2189,3328,2.3126602172851562e-05
368,1139,2.5987625122070312e-05
771,771,2.288818359375e-05
368,4096,1.811981201171875e-05
368,3728,1.3113021850585938e-05
368,3360,1.4066696166992188e-05
368,2992,1.2159347534179688e-05
368,2624,1.2159347534179688e-05
368,2256,1.2159347534179688e-05
1567,1888,2.6226043701171875e-05
321,321,1.5020370483398438e-05
0,0,1.0967254638671875e-05
0,0,1.1920928955078125e-05
0,0,9.775161743164062e-06
0,0,1.52587890625e-05
368,4096,1.0967254638671875e-05
368,3728,1.1920928955078125e-05
368,3360,1.2159347534179688e-05
368,2992,1.2874603271484375e-05
368,2624,2.09808349609375e-05
368,2256,1.3113021850585938e-05
368,1888,1.1682510375976562e-05
368,1520,1.1682510375976562e-05
368,1152,1.3828277587890625e-05
368,784,1.811981201171875e-05
368,416,1.71661376953125e-05
48,48,2.002716064453125e-05
0,0,1.2159347534179688e-05
0,0,2.384185791015625e-05
0,0,1.4066696166992188e-05
0,0,1.2159347534179688e-05
0,0,1.0013580322265625e-05
0,0,1.0013580322265625e-05
0,0,1.5020370483398438e-05
368,4096,1.1682510375976562e-05
1319,3728,2.3126602172851562e-05
368,2409,1.52587890625e-05
521,2041,1.71661376953125e-05
368,1520,1.0967254638671875e-05
1152,1152,2.002716064453125e-05
368,4096,1.4066696166992188e-05
368,3728,1.3828277587890625e-05
368,3360,1.4066696166992188e-05
368,2992,1.3113021850585938e-05
1428,2624,2.5987625122070312e-05
368,1196,1.3828277587890625e-05
532,828,1.5974044799804688e-05
296,296,1.1682510375976562e-05
0,0,1.6927719116210938e-05
368,4096,1.4066696166992188e-05
368,3728,1.4066696166992188e-05
855,3360,1.811981201171875e-05
368,2505,1.1205673217773438e-05
2015,2137,2.193450927734375e-05
122,122,1.2159347534179688e-05
0,0,2.002716064453125e-05
368,4096,1.3828277587890625e-05
368,3728,1.4066696166992188e-05
368,3360,1.430511474609375e-05
540,2992,1.7881393432617188e-05
368,2452,1.1205673217773438e-05
2084,2084,1.8835067749023438e-05
368,4096,1.2159347534179688e-05
2000,3728,1.6689300537109375e-05
368,1728,1.2159347534179688e-05
462,1360,1.5974044799804688e-05
368,898,1.1920928955078125e-05
530,530,1.811981201171875e-05
368,4096,1.2159347534179688e-05
1388,3728,3.790855407714844e-05
368,2340,1.8835067749023438e-05
368,1972,1.4781951904296875e-05
368,1604,1.2874603271484375e-05
368,5332,1.4066696166992188e-05
499,4964,1.7881393432617188e-05
368,4465,1.2159347534179688e-05
2114,4097,1.9311904907226562e-05
368,1983,1.1920928955078125e-05
1374,1615,2.47955322265625e-05
368,4337,1.71661376953125e-05
368,3969,1.4066696166992188e-05
368,3601,1.4066696166992188e-05
368,3233,1.3113021850585938e-05
552,2865,1.811981201171875e-05
368,2313,1.1920928955078125e-05
1945,1945,1.8835067749023438e-05
0,0,8.821487426757812e-06
904,4096,2.193450927734375e-05
368,3192,1.0967254638671875e-05
368,2824,2.5033950805664062e-05
368,2456,1.7881393432617188e-05
368,2088,1.4066696166992188e-05
368,1720,1.3113021850585938e-05
368,1352,1.8835067749023438e-05
584,984,1.9073486328125e-05
368,400,1.2159347534179688e-05
32,32,2.09808349609375e-05
368,4096,1.1920928955078125e-05
1363,3728,2.7179718017578125e-05
368,2365,1.5020370483398438e-05
368,1997,1.3828277587890625e-05
368,1629,1.2874603271484375e-05
368,1261,1.4066696166992188e-05
368,893,1.0967254638671875e-05
368,525,1.2159347534179688e-05
157,157,1.71661376953125e-05
368,4096,1.3113021850585938e-05
368,3728,1.2874603271484375e-05
368,3360,1.2159347534179688e-05
368,2992,1.3113021850585938e-05
530,2624,2.384185791015625e-05
368,2094,1.1920928955078125e-05
368,1726,1.2159347534179688e-05
368,1358,1.1920928955078125e-05
368,990,1.1920928955078125e-05
368,622,2.384185791015625e-05
254,254,1.811981201171875e-05
0,0,1.0967254638671875e-05
0,0,9.775161743164062e-06
0,0,1.0967254638671875e-05
0,0,1.5974044799804688e-05
368,4096,1.2874603271484375e-05
1307,3728,1.7881393432617188e-05
368,2421,1.3113021850585938e-05
368,2053,1.1920928955078125e-05
398,1685,1.6927719116210938e-05
368,1287,1.2159347534179688e-05
919,919,2.193450927734375e-05
368,4096,1.2874603271484375e-05
1152,3728,2.09808349609375e-05
368,2576,3.0040740966796875e-05
368,2208,1.5974044799804688e-05
368,1840,1.9073486328125e-05
368,1472,1.1920928955078125e-05
368,1104,1.4066696166992188e-05
425,736,1.71661376953125e-05
311,311,1.2159347534179688e-05
0,0,1.9311904907226562e-05
368,4096,1.5020370483398438e-05
763,3728,2.09808349609375e-05
368,2965,1.4066696166992188e-05
368,2597,1.3113021850585938e-05
368,2229,1.2874603271484375e-05
496,1861,1.5735626220703125e-05
368,1365,1.0967254638671875e-05
612,997,2.193450927734375e-05
368,4481,1.0967254638671875e-05
1519,4113,1.71661376953125e-05
368,2594,1.1920928955078125e-05
1129,2226,2.09808349609375e-05
368,1097,1.1920928955078125e-05
368,729,1.6927719116210938e-05
361,361,1.52587890625e-05
0,0,1.0967254638671875e-05
0,0,1.0967254638671875e-05
368,4096,1.4066696166992188e-05
368,3728,1.1920928955078125e-05
1583,3360,2.384185791015625e-05
368,1777,1.3113021850585938e-05
368,1409,1.2159347534179688e-05
368,1041,1.3113021850585938e-05
368,673,1.811981201171875e-05
305,305,1.1920928955078125e-05
0,0,1.52587890625e-05
368,4096,1.2874603271484375e-05
1566,3728,2.5272369384765625e-05
368,2162,1.52587890625e-05
368,1794,1.3828277587890625e-05
368,1426,4.601478576660156e-05
368,1058,1.1920928955078125e-05
368,690,1.0967254638671875e-05
322,322,1.8835067749023438e-05
368,4096,1.3113021850585938e-05
368,3728,1.0967254638671875e-05
368,3360,2.6941299438476562e-05
368,2992,1.6927719116210938e-05
368,2624,1.5020370483398438e-05
368,2256,1.1920928955078125e-05
368,1888,1.1920928955078125e-05
443,1520,1.7881393432617188e-05
368,1077,1.0967254638671875e-05
709,709,1.7881393432617188e-05
0,0,1.0967254638671875e-05
0,0,1.0967254638671875e-05
0,0,1.0013580322265625e-05
0,0,1.3113021850585938e-05
1412,4096,7.772445678710938e-05
368,2684,1.1920928955078125e-05
368,2316,1.4066696166992188e-05
368,1948,1.1682510375976562e-05
368,1580,1.1682510375976562e-05
368,1212,1.0967254638671875e-05
844,844,2.193450927734375e-05
0,0,2.4080276489257812e-05
0,0,1.3113021850585938e-05
0,0,1.4066696166992188e-05
368,4096,1.1920928955078125e-05
1610,3728,1.6927719116210938e-05
368,2118,1.4066696166992188e-05
368,1750,1.5974044799804688e-05
368,1382,1.621246337890625e-05
1014,1014,1.71661376953125e-05
368,4096,1.5020370483398438e-05
368,3728,1.71661376953125e-05
368,3360,1.5974044799804688e-05
671,2992,2.09808349609375e-05
368,2321,1.5974044799804688e-05
1953,1953,2.2172927856445312e-05
0,0,1.1920928955078125e-05
533,4096,2.09808349609375e-05
368,3563,1.2159347534179688e-05
368,3195,1.1920928955078125e-05
368,2827,1.2159347534179688e-05
368,2459,2.4080276489257812e-05
368,2091,1.1920928955078125e-05
368,1723,1.4066696166992188e-05
368,1355,1.2874603271484375e-05
368,987,1.4066696166992188e-05
497,619,2.3126602172851562e-05
122,122,1.2874603271484375e-05
0,0,1.5735626220703125e-05
368,4096,1.0967254638671875e-05
1169,3728,2.09808349609375e-05
368,2559,1.52587890625e-05
368,2191,1.71661376953125e-05
368,1823,3.790855407714844e-05
368,1455,1.2874603271484375e-05
368,1087,1.5974044799804688e-05
368,719,1.3113021850585938e-05
351,351,1.1920928955078125e-05
0,0,2.384185791015625e-05
368,4096,1.4781951904296875e-05
368,3728,1.3113021850585938e-05
368,3360,1.2874603271484375e-05
368,2992,1.9073486328125e-05
368,2624,1.0967254638671875e-05
783,2256,3.409385681152344e-05
368,1473,1.3828277587890625e-05
368,1105,1.621246337890625e-05
368,737,1.4066696166992188e-05
368,369,1.1682510375976562e-05
1,1,1.0967254638671875e-05
0,0,1.0967254638671875e-05
0,0,1.0013580322265625e-05
0,0,1.4781951904296875e-05
368,4096,1.0967254638671875e-05
368,3728,1.3113021850585938e-05
368,3360,1.1920928955078125e-05
521,2992,1.7881393432617188e-05
368,2471,1.4066696166992188e-05
785,2103,1.9788742065429688e-05
368,1318,2.7179718017578125e-05
950,950,2.288818359375e-05
368,4096,1.2159347534179688e-05
537,3728,2.09808349609375e-05
368,3191,1.2159347534179688e-05
621,2823,2.09808349609375e-05
368,2202,1.7881393432617188e-05
518,1834,1.52587890625e-05
740,1316,2.09808349609375e-05
368,576,1.5020370483398438e-05
208,208,1.71661376953125e-05
368,4096,1.1920928955078125e-05
494,3728,2.09808349609375e-05
368,3234,1.3113021850585938e-05
732,2866,2.6226043701171875e-05
368,2134,1.6927719116210938e-05
368,1766,1.2636184692382812e-05
368,1398,1.2874603271484375e-05
368,1030,1.2159347534179688e-05
562,662,1.7881393432617188e-05
100,100,1.0967254638671875e-05
2222,4096,2.0265579223632812e-05
368,1874,1.1920928955078125e-05
1185,1506,2.193450927734375e-05
321,321,2.09808349609375e-05
0,0,1.811981201171875e-05
368,4096,1.9073486328125e-05
368,3728,1.3113021850585938e-05
368,3360,1.9788742065429688e-05
368,2992,1.3113021850585938e-05
368,2624,1.1920928955078125e-05
1560,2256,2.5033950805664062e-05
368,696,1.3113021850585938e-05
328,328,1.2636184692382812e-05
0,0,1.1920928955078125e-05
0,0,1.3828277587890625e-05
0,0,9.298324584960938e-06
0,0,1.4066696166992188e-05
368,4096,1.2159347534179688e-05
927,3728,2.2172927856445312e-05
368,2801,1.4066696166992188e-05
368,2433,1.2159347534179688e-05
368,2065,2.09808349609375e-05
368,1697,1.3113021850585938e-05
368,1329,1.2636184692382812e-05
368,961,1.9073486328125e-05
368,593,1.52587890625e-05
225,225,1.7881393432617188e-05
368,4096,1.2874603271484375e-05
2152,3728,2.193450927734375e-05
368,1576,1.4066696166992188e-05
520,1208,1.9073486328125e-05
368,688,1.1920928955078125e-05
320,320,1.1682510375976562e-05
0,0,1.0967254638671875e-05
0,0,1.0013580322265625e-05
0,0,1.0013580322265625e-05
0,0,1.9073486328125e-05
368,4096,1.3828277587890625e-05
368,3728,1.2874603271484375e-05
368,3360,1.0967254638671875e-05
368,2992,1.3828277587890625e-05
368,2624,1.1920928955078125e-05
794,2256,2.193450927734375e-05
368,1462,1.0967254638671875e-05
368,1094,1.0967254638671875e-05
368,726,2.09808349609375e-05
358,358,1.3113021850585938e-05
0,0,1.1920928955078125e-05
0,0,1.0013580322265625e-05
0,0,1.0013580322265625e-05
0,0,1.4066696166992188e-05
0,0,1.0013580322265625e-05
0,0,1.52587890625e-05
368,4096,1.3828277587890625e-05
368,3728,1.2159347534179688e-05
372,3360,1.6927719116210938e-05
368,2988,1.2636184692382812e-05
2175,2620,1.9073486328125e-05
368,445,1.0967254638671875e-05
77,77,1.9788742065429688e-05
368,4096,4.100799560546875e-05
368,3728,1.7881393432617188e-05
368,3360,1.3828277587890625e-05
368,2992,1.2159347534179688e-05
368,2624,1.4066696166992188e-05
485,2256,2.2172927856445312e-05
368,1771,2.9087066650390625e-05
1403,1403,2.3126602172851562e-05
368,4096,1.4066696166992188e-05
935,3728,2.193450927734375e-05
368,2793,1.4066696166992188e-05
368,2425,1.1920928955078125e-05
368,2057,2.193450927734375e-05
368,1689,1.2636184692382812e-05
368,1321,1.2874603271484375e-05
368,953,1.8835067749023438e-05
368,585,1.1920928955078125e-05
217,217,1.5974044799804688e-05
0,0,1.1205673217773438e-05
0,0,1.52587890625e-05
368,4096,1.2159347534179688e-05
1316,3728,2.193450927734375e-05
368,2412,2.288818359375e-05
368,2044,1.2636184692382812e-05
368,1676,1.3828277587890625e-05
368,1308,1.4066696166992188e-05
368,940,1.3113021850585938e-05
378,4668,1.71661376953125e-05
368,4290,1.0967254638671875e-05
2228,3922,2.002716064453125e-05
368,1694,1.2159347534179688e-05
725,1326,3.218650817871094e-05
368,601,1.0967254638671875e-05
233,233,1.2874603271484375e-05
368,4096,1.3113021850585938e-05
368,3728,2.3126602172851562e-05
368,3360,2.384185791015625e-05
368,2992,1.5974044799804688e-05
368,2624,1.3828277587890625e-05
368,2256,1.2874603271484375e-05
510,1888,1.7881393432617188e-05
368,1378,1.3113021850585938e-05
1010,1010,2.09808349609375e-05
0,0,1.0967254638671875e-05
0,0,2.2172927856445312e-05
368,4096,1.811981201171875e-05
368,3728,1.3828277587890625e-05
368,3360,1.3113021850585938e-05
368,2992,1.4066696166992188e-05
535,2624,1.7881393432617188e-05
368,2089,1.2159347534179688e-05
1721,1721,2.193450927734375e-05
368,4096,1.4066696166992188e-05
916,3728,2.193450927734375e-05
368,2812,1.4066696166992188e-05
368,2444,1.1920928955078125e-05
368,2076,2.288818359375e-05
368,1708,1.4781951904296875e-05
368,1340,1.4781951904296875e-05
368,972,1.4066696166992188e-05
368,604,1.4066696166992188e-05
236,236,1.9788742065429688e-05
0,0,9.059906005859375e-06
0,0,1.6927719116210938e-05
368,4096,1.2874603271484375e-05
1191,3728,2.1219253540039062e-05
368,2537,2.9087066650390625e-05
368,2169,1.7881393432617188e-05
368,1801,1.5020370483398438e-05
368,1433,1.1920928955078125e-05
368,1065,1.3113021850585938e-05
521,4793,1.811981201171875e-05
368,4272,1.0967254638671875e-05
2166,3904,2.09808349609375e-05
368,1738,1.0967254638671875e-05
728,1370,2.193450927734375e-05
368,642,1.3113021850585938e-05
368,4370,1.2159347534179688e-05
368,4002,1.3113021850585938e-05
368,3634,2.3126602172851562e-05
368,3266,1.2874603271484375e-05
368,2898,1.1920928955078125e-05
368,2530,1.2874603271484375e-05
368,2162,1.3113021850585938e-05
475,1794,1.811981201171875e-05
368,1319,1.2874603271484375e-05
951,951,2.193450927734375e-05
368,4096,1.2159347534179688e-05
1225,3728,2.09808349609375e-05
368,2503,2.09808349609375e-05
368,2135,1.2636184692382812e-05
368,1767,1.3113021850585938e-05
368,1399,1.4066696166992188e-05
368,1031,1.2159347534179688e-05
436,663,2.3126602172851562e-05
227,227,1.0967254638671875e-05
0,0,1.9311904907226562e-05
368,4096,1.3113021850585938e-05
756,3728,2.09808349609375e-05
368,2972,1.2159347534179688e-05
368,2604,1.2159347534179688e-05
368,2236,1.1920928955078125e-05
368,1868,2.3126602172851562e-05
368,1500,1.5974044799804688e-05
368,1132,1.3828277587890625e-05
368,764,1.2874603271484375e-05
368,396,1.2159347534179688e-05
28,28,1.5974044799804688e-05
0,0,1.0013580322265625e-05
0,0,1.6927719116210938e-05
368,4096,1.1205673217773438e-05
733,3728,3.361701965332031e-05
368,2995,1.2159347534179688e-05
368,2627,1.2159347534179688e-05
368,2259,1.2159347534179688e-05
368,1891,2.288818359375e-05
368,1523,1.4066696166992188e-05
368,1155,1.5020370483398438e-05
368,787,1.3113021850585938e-05
368,419,1.3828277587890625e-05
579,4147,2.2172927856445312e-05
368,3568,1.2874603271484375e-05
2214,3200,2.193450927734375e-05
368,986,1.2636184692382812e-05
618,618,2.09808349609375e-05
368,4096,1.1920928955078125e-05
368,3728,1.2159347534179688e-05
368,3360,1.3828277587890625e-05
368,2992,2.193450927734375e-05
368,2624,1.2874603271484375e-05
368,2256,1.3113021850585938e-05
368,1888,1.3113021850585938e-05
368,1520,1.3113021850585938e-05
402,1152,1.71661376953125e-05
368,750,1.1920928955078125e-05
382,382,2.09808349609375e-05
368,4096,1.1920928955078125e-05
1193,3728,2.193450927734375e-05
368,2535,2.9087066650390625e-05
410,2167,1.5020370483398438e-05
368,1757,1.3113021850585938e-05
772,1389,1.7881393432617188e-05
368,617,1.1920928955078125e-05
249,249,1.71661376953125e-05
368,4096,1.6927719116210938e-05
510,3728,1.7881393432617188e-05
368,3218,1.3113021850585938e-05
368,2850,1.1920928955078125e-05
368,2482,1.2159347534179688e-05
368,2114,1.3828277587890625e-05
368,1746,1.7881393432617188e-05
368,1378,1.1920928955078125e-05
368,1010,1.1920928955078125e-05
368,642,1.1920928955078125e-05
274,274,1.2874603271484375e-05
0,0,1.0013580322265625e-05
0,0,1.3828277587890625e-05
0,0,1.3828277587890625e-05
0,0,1.0013580322265625e-05
368,4096,1.1920928955078125e-05
368,3728,2.002716064453125e-05
368,3360,1.52587890625e-05
368,2992,1.4066696166992188e-05
368,2624,1.4066696166992188e-05
368,2256,1.1920928955078125e-05
368,1888,1.3113021850585938e-05
368,1520,1.3113021850585938e-05
1152,1152,2.4080276489257812e-05
0,0,1.0967254638671875e-05
0,0,1.2159347534179688e-05
0,0,1.2874603271484375e-05
0,0,1.0967254638671875e-05
0,0,2.4080276489257812e-05
368,4096,1.4066696166992188e-05
2171,3728,2.2172927856445312e-05
368,1557,1.2636184692382812e-05
1141,1189,2.2172927856445312e-05
48,48,1.3113021850585938e-05
0,0,1.4781951904296875e-05
368,4096,1.5020370483398438e-05
368,3728,1.2874603271484375e-05
368,3360,1.2874603271484375e-05
368,2992,1.2874603271484375e-05
368,2624,1.1920928955078125e-05
1509,2256,2.4080276489257812e-05
368,747,1.5020370483398438e-05
368,379,1.4066696166992188e-05
11,11,1.2159347534179688e-05
0,0,1.5020370483398438e-05
0,0,1.0013580322265625e-05
0,0,1.4781951904296875e-05
368,4096,1.2159347534179688e-05
716,3728,1.7881393432617188e-05
368,3012,1.1920928955078125e-05
368,2644,1.3113021850585938e-05
368,2276,1.6927719116210938e-05
368,1908,1.0967254638671875e-05
728,1540,1.9073486328125e-05
574,812,1.7881393432617188e-05
238,238,1.3113021850585938e-05
0,0,1.9073486328125e-05
0,0,1.0013580322265625e-05
0,0,1.6927719116210938e-05
368,4096,1.8835067749023438e-05
368,3728,1.2874603271484375e-05
368,3360,1.4781951904296875e-05
368,2992,1.3113021850585938e-05
368,2624,1.2159347534179688e-05
368,2256,1.3113021850585938e-05
1551,1888,1.6927719116210938e-05
337,337,1.4781951904296875e-05
0,0,1.0013580322265625e-05
0,0,1.0013580322265625e-05
0,0,1.1205673217773438e-05
0,0,1.0013580322265625e-05
2247,4096,2.193450927734375e-05
368,1849,1.2636184692382812e-05
1481,1481,1.71661376953125e-05
368,4096,1.3113021850585938e-05
413,3728,1.8835067749023438e-05
368,3315,1.1205673217773438e-05
2142,2947,1.8835067749023438e-05
368,805,1.1920928955078125e-05
437,437,2.09808349609375e-05
368,4096,1.2159347534179688e-05
368,3728,1.2874603271484375e-05
368,3360,2.09808349609375e-05
368,2992,1.4066696166992188e-05
368,2624,1.3113021850585938e-05
368,2256,1.1920928955078125e-05
368,1888,1.0967254638671875e-05
498,1520,1.8835067749023438e-05
368,1022,1.0013580322265625e-05
654,654,2.193450927734375e-05
368,4096,1.1920928955078125e-05
